dt_iso,city_name,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2015-11-06 20:00:00+01:00,Valencia,292.15,292.15,292.15,1026,88,1,70,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-06 21:00:00+01:00,Valencia,290.15,290.15,290.15,1026,93,0,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-06 22:00:00+01:00,Valencia,289.65,289.65,289.65,1026,93,0,0,0.0,0.0,0.0,4,800,clear,sky is clear,02
2015-11-06 23:00:00+01:00,Valencia,289.15,289.15,289.15,1027,93,0,0,0.0,0.0,0.0,8,800,clear,sky is clear,02n
2015-11-07 00:00:00+01:00,Valencia,286.556,286.556,286.556,1026,96,0,173,0.0,0.0,0.0,8,800,clear,sky is clear,02
2015-11-07 01:00:00+01:00,Valencia,288.15,288.15,288.15,1027,93,1,0,0.0,0.0,0.0,8,800,clear,sky is clear,02n
2015-11-07 02:00:00+01:00,Valencia,285.056,285.056,285.056,1026,99,1,173,0.0,0.0,0.0,4,800,clear,sky is clear,02
2015-11-07 03:00:00+01:00,Valencia,286.15,286.15,286.15,1027,100,1,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-07 04:00:00+01:00,Valencia,286.15,286.15,286.15,1026,96,1,140,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-07 05:00:00+01:00,Valencia,286.15,286.15,286.15,1026,93,1,280,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-07 06:00:00+01:00,Valencia,285.65,285.65,285.65,1026,96,1,270,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-07 07:00:00+01:00,Valencia,285.15,285.15,285.15,1027,100,2,260,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-07 08:00:00+01:00,Valencia,285.15,285.15,285.15,1027,100,1,260,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2015-11-07 09:00:00+01:00,Valencia,288.2185,288.2185,288.2185,1027,86,1,137,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-07 10:00:00+01:00,Valencia,292.15,292.15,292.15,1028,77,1,349,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2015-11-07 11:00:00+01:00,Valencia,293.7185,293.7185,293.7185,1027,66,1,68,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-07 12:00:00+01:00,Valencia,296.15,296.15,296.15,1028,60,1,121,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2015-11-07 13:00:00+01:00,Valencia,296.65,296.65,296.65,1027,56,1,125,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-07 14:00:00+01:00,Valencia,297.15,297.15,297.15,1027,53,1,130,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2015-11-07 15:00:00+01:00,Valencia,296.65,296.65,296.65,1026,58,2,130,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-07 16:00:00+01:00,Valencia,296.15,296.15,296.15,1026,64,3,130,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2015-11-07 17:00:00+01:00,Valencia,294.65,294.65,294.65,1026,73,2,135,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-07 18:00:00+01:00,Valencia,293.15,293.15,293.15,1027,82,2,140,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-07 19:00:00+01:00,Valencia,292.65,292.65,292.65,1027,85,1,70,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-07 20:00:00+01:00,Valencia,292.15,292.15,292.15,1028,88,0,0,0.0,0.0,0.0,0,701,mist,mist,50n
2015-11-07 21:00:00+01:00,Valencia,287.819,287.819,287.819,1028,93,0,11,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-07 22:00:00+01:00,Valencia,289.15,289.15,289.15,1029,93,2,320,0.0,0.0,0.0,0,701,mist,mist,50n
2015-11-07 23:00:00+01:00,Valencia,285.819,285.819,285.819,1028,99,1,176,0.0,0.0,0.0,45,802,clouds,scattered clouds,03
2015-11-08 00:00:00+01:00,Valencia,288.15,288.15,288.15,1029,100,1,331,0.0,0.0,0.0,90,741,fog,fog,50n
2015-11-08 01:00:00+01:00,Valencia,287.15,287.15,287.15,1029,100,1,192,0.0,0.0,0.0,45,802,clouds,scattered clouds,03
2015-11-08 02:00:00+01:00,Valencia,286.15,286.15,286.15,1029,100,1,54,0.0,0.0,0.0,0,741,fog,fog,50n
2015-11-08 02:00:00+01:00,Valencia,286.15,286.15,286.15,1029,100,1,54,0.0,0.0,0.0,0,701,mist,mist,50n
2015-11-08 03:00:00+01:00,Valencia,284.2045,284.2045,284.2045,1029,99,1,72,0.0,0.013,0.0,12,801,clouds,few clouds,02
2015-11-08 04:00:00+01:00,Valencia,286.15,286.15,286.15,1029,93,1,0,0.0,0.0,0.0,0,741,fog,fog,50n
2015-11-08 04:00:00+01:00,Valencia,286.15,286.15,286.15,1029,93,1,0,0.0,0.0,0.0,0,701,mist,mist,50n
2015-11-08 05:00:00+01:00,Valencia,283.7045,283.7045,283.7045,1029,99,0,45,0.0,0.013,0.0,32,802,clouds,scattered clouds,03
2015-11-08 06:00:00+01:00,Valencia,285.15,285.15,285.15,1029,100,0,0,0.0,0.0,0.0,40,802,clouds,scattered clouds,03n
2015-11-08 07:00:00+01:00,Valencia,285.15,285.15,285.15,1029,96,1,145,0.0,0.0,0.0,30,802,clouds,scattered clouds,03
2015-11-08 08:00:00+01:00,Valencia,285.15,285.15,285.15,1030,93,1,290,0.0,0.0,0.0,20,741,fog,fog,50d
2015-11-08 09:00:00+01:00,Valencia,286.15,286.15,286.15,1030,93,1,0,0.0,0.0,0.0,75,741,fog,fog,50d
2015-11-08 10:00:00+01:00,Valencia,289.15,289.15,289.15,1031,87,0,0,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2015-11-08 11:00:00+01:00,Valencia,291.65,291.65,291.65,1031,77,1,49,0.0,0.0,0.0,47,802,clouds,scattered clouds,03
2015-11-08 12:00:00+01:00,Valencia,294.15,294.15,294.15,1031,68,1,98,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2015-11-08 13:00:00+01:00,Valencia,294.15,294.15,294.15,1030,68,1,119,0.0,0.0,0.0,20,801,clouds,few clouds,02
2015-11-08 14:00:00+01:00,Valencia,294.15,294.15,294.15,1030,68,1,140,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2015-11-08 15:00:00+01:00,Valencia,293.5685,293.5685,293.5685,1029,66,1,136,0.3,0.0,0.0,10,500,rain,light rain,10
2015-11-08 16:00:00+01:00,Valencia,295.15,295.15,295.15,1029,64,1,120,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2015-11-08 17:00:00+01:00,Valencia,292.5685,292.5685,292.5685,1029,71,2,136,0.3,0.0,0.0,0,500,rain,light rain,10
2015-11-08 18:00:00+01:00,Valencia,292.15,292.15,292.15,1030,77,2,140,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-08 19:00:00+01:00,Valencia,290.65,290.65,290.65,1030,82,1,70,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-08 20:00:00+01:00,Valencia,289.15,289.15,289.15,1031,87,1,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-08 21:00:00+01:00,Valencia,288.15,288.15,288.15,1031,93,1,0,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2015-11-08 22:00:00+01:00,Valencia,288.15,288.15,288.15,1031,93,1,160,0.0,0.0,0.0,57,803,clouds,broken clouds,04
2015-11-08 23:00:00+01:00,Valencia,288.15,288.15,288.15,1032,93,2,320,0.0,0.0,0.0,40,802,clouds,scattered clouds,03n
2015-11-09 00:00:00+01:00,Valencia,285.362,285.362,285.362,1031,96,2,301,0.3,0.0,0.0,44,500,rain,light rain,10
2015-11-09 01:00:00+01:00,Valencia,287.15,287.15,287.15,1031,93,1,0,0.0,0.0,0.0,48,701,mist,mist,50n
2015-11-09 02:00:00+01:00,Valencia,283.862,283.862,283.862,1031,99,1,286,0.3,0.0,0.0,28,500,rain,light rain,10
2015-11-09 03:00:00+01:00,Valencia,285.15,285.15,285.15,1031,100,1,290,0.0,0.0,0.0,8,701,mist,mist,50n
2015-11-09 04:00:00+01:00,Valencia,284.65,284.65,284.65,1031,100,1,270,0.0,0.0,0.0,16,801,clouds,few clouds,02
2015-11-09 05:00:00+01:00,Valencia,284.15,284.15,284.15,1031,100,1,250,0.0,0.0,0.0,24,741,fog,fog,50n
2015-11-09 06:00:00+01:00,Valencia,284.15,284.15,284.15,1031,100,1,125,0.0,0.0,0.0,22,801,clouds,few clouds,02
2015-11-09 07:00:00+01:00,Valencia,284.15,284.15,284.15,1032,100,0,0,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2015-11-09 08:00:00+01:00,Valencia,283.15,283.15,283.15,1032,100,1,290,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2015-11-09 09:00:00+01:00,Valencia,286.15,286.15,286.15,1033,93,0,0,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2015-11-09 10:00:00+01:00,Valencia,288.65,288.65,288.65,1033,82,0,0,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-09 11:00:00+01:00,Valencia,291.15,291.15,291.15,1033,72,1,0,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2015-11-09 12:00:00+01:00,Valencia,292.15,292.15,292.15,1032,72,1,70,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-09 13:00:00+01:00,Valencia,293.15,293.15,293.15,1032,72,1,140,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2015-11-09 14:00:00+01:00,Valencia,293.65,293.65,293.65,1031,68,1,70,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-09 15:00:00+01:00,Valencia,294.15,294.15,294.15,1031,64,0,0,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2015-11-09 16:00:00+01:00,Valencia,293.65,293.65,293.65,1031,68,1,65,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-09 17:00:00+01:00,Valencia,293.15,293.15,293.15,1031,72,3,130,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2015-11-09 18:00:00+01:00,Valencia,289.503,289.503,289.503,1031,82,2,123,0.0,0.04,0.0,0,800,clear,sky is clear,01
2015-11-09 19:00:00+01:00,Valencia,290.15,290.15,290.15,1032,88,0,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-09 20:00:00+01:00,Valencia,288.15,288.15,288.15,1032,93,1,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-09 21:00:00+01:00,Valencia,284.608,284.608,284.608,1031,94,1,123,0.0,0.04,0.0,0,800,clear,sky is clear,01
2015-11-09 22:00:00+01:00,Valencia,287.15,287.15,287.15,1032,93,0,0,0.0,0.0,0.0,0,701,mist,mist,50n
2015-11-09 23:00:00+01:00,Valencia,283.108,283.108,283.108,1031,97,1,123,0.0,0.04,0.0,0,800,clear,sky is clear,01
2015-11-10 00:00:00+01:00,Valencia,285.15,285.15,285.15,1031,100,1,0,0.0,0.0,0.0,0,701,mist,mist,50n
2015-11-10 01:00:00+01:00,Valencia,284.65,284.65,284.65,1031,96,1,150,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-10 02:00:00+01:00,Valencia,284.15,284.15,284.15,1031,93,1,301,0.0,0.0,0.0,0,701,mist,mist,50n
2015-11-10 03:00:00+01:00,Valencia,281.8545,281.8545,281.8545,1030,91,1,296,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-10 04:00:00+01:00,Valencia,283.15,283.15,283.15,1030,100,1,0,0.0,0.0,0.0,0,701,mist,mist,50n
2015-11-10 05:00:00+01:00,Valencia,281.3545,281.3545,281.3545,1029,91,1,311,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-10 06:00:00+01:00,Valencia,283.15,283.15,283.15,1029,93,2,332,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-10 07:00:00+01:00,Valencia,282.15,282.15,282.15,1029,93,0,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-10 08:00:00+01:00,Valencia,282.15,282.15,282.15,1029,87,1,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-10 09:00:00+01:00,Valencia,284.15,284.15,284.15,1030,93,1,352,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2015-11-10 10:00:00+01:00,Valencia,288.15,288.15,288.15,1030,76,1,226,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-10 11:00:00+01:00,Valencia,292.15,292.15,292.15,1030,59,1,101,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2015-11-10 12:00:00+01:00,Valencia,294.15,294.15,294.15,1029,51,1,101,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-10 13:00:00+01:00,Valencia,296.15,296.15,296.15,1028,43,1,101,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2015-11-10 14:00:00+01:00,Valencia,295.65,295.65,295.65,1027,49,2,115,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-10 15:00:00+01:00,Valencia,295.15,295.15,295.15,1027,56,3,130,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2015-11-10 16:00:00+01:00,Valencia,294.15,294.15,294.15,1026,64,2,120,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-10 17:00:00+01:00,Valencia,293.15,293.15,293.15,1026,72,2,110,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2015-11-10 18:00:00+01:00,Valencia,289.7870000000001,289.7870000000001,289.7870000000001,1026,82,2,108,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-10 19:00:00+01:00,Valencia,290.15,290.15,290.15,1027,88,1,106,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-10 20:00:00+01:00,Valencia,288.15,288.15,288.15,1027,87,0,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-10 21:00:00+01:00,Valencia,287.15,287.15,287.15,1027,90,0,0,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-10 22:00:00+01:00,Valencia,286.15,286.15,286.15,1027,93,1,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-10 23:00:00+01:00,Valencia,285.65,285.65,285.65,1027,93,1,145,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-11 00:00:00+01:00,Valencia,285.15,285.15,285.15,1027,93,1,290,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-11 01:00:00+01:00,Valencia,284.65,284.65,284.65,1026,96,1,280,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-11 02:00:00+01:00,Valencia,284.15,284.15,284.15,1026,100,1,270,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-11 03:00:00+01:00,Valencia,283.65,283.65,283.65,1025,96,1,135,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-11 04:00:00+01:00,Valencia,283.15,283.15,283.15,1025,93,0,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-11 05:00:00+01:00,Valencia,283.15,283.15,283.15,1025,93,0,170,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-11 06:00:00+01:00,Valencia,283.15,283.15,283.15,1025,93,1,340,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-11 07:00:00+01:00,Valencia,283.15,283.15,283.15,1025,90,1,175,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-11 08:00:00+01:00,Valencia,283.15,283.15,283.15,1026,87,1,10,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2015-11-11 09:00:00+01:00,Valencia,285.65,285.65,285.65,1026,84,1,10,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-11 10:00:00+01:00,Valencia,288.15,288.15,288.15,1027,82,1,10,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2015-11-11 11:00:00+01:00,Valencia,290.15,290.15,290.15,1027,79,1,5,0.0,0.0,0.0,10,800,clear,sky is clear,02
2015-11-11 12:00:00+01:00,Valencia,292.15,292.15,292.15,1027,77,1,0,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2015-11-11 13:00:00+01:00,Valencia,293.15,293.15,293.15,1026,68,0,0,0.0,0.0,0.0,10,800,clear,sky is clear,02
2015-11-11 14:00:00+01:00,Valencia,294.15,294.15,294.15,1025,60,0,0,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2015-11-11 15:00:00+01:00,Valencia,293.9525,293.9525,293.9525,1024,60,1,58,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-11 16:00:00+01:00,Valencia,294.15,294.15,294.15,1024,60,2,130,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2015-11-11 17:00:00+01:00,Valencia,292.4525,292.4525,292.4525,1023,69,1,128,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-11 18:00:00+01:00,Valencia,291.15,291.15,291.15,1024,77,1,140,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-11 19:00:00+01:00,Valencia,290.15,290.15,290.15,1024,82,0,155,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-11 20:00:00+01:00,Valencia,289.15,289.15,289.15,1025,87,0,170,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-11 21:00:00+01:00,Valencia,285.298,285.298,285.298,1024,93,0,170,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-11 22:00:00+01:00,Valencia,286.15,286.15,286.15,1025,93,1,0,0.0,0.0,0.0,0,701,mist,mist,50n
2015-11-11 23:00:00+01:00,Valencia,283.298,283.298,283.298,1024,96,0,85,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-12 00:00:00+01:00,Valencia,285.15,285.15,285.15,1025,93,1,0,0.0,0.0,0.0,0,701,mist,mist,50n
2015-11-12 01:00:00+01:00,Valencia,284.65,284.65,284.65,1025,93,0,0,0.0,0.0,0.0,10,800,clear,sky is clear,02
2015-11-12 02:00:00+01:00,Valencia,284.15,284.15,284.15,1025,93,0,0,0.0,0.0,0.0,20,701,mist,mist,50n
2015-11-12 03:00:00+01:00,Valencia,282.087,282.087,282.087,1024,95,0,163,0.0,0.0,0.0,10,800,clear,sky is clear,02
2015-11-12 04:00:00+01:00,Valencia,285.15,285.15,285.15,1025,93,1,0,0.0,0.0,0.0,75,701,mist,mist,50n
2015-11-12 05:00:00+01:00,Valencia,282.587,282.587,282.587,1025,92,2,318,0.0,0.0,0.0,37,802,clouds,scattered clouds,03
2015-11-12 06:00:00+01:00,Valencia,285.15,285.15,285.15,1026,87,3,310,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2015-11-12 07:00:00+01:00,Valencia,285.15,285.15,285.15,1026,90,1,155,0.0,0.0,0.0,82,803,clouds,broken clouds,04
2015-11-12 08:00:00+01:00,Valencia,285.15,285.15,285.15,1026,93,0,0,0.0,0.0,0.0,90,804,clouds,overcast clouds,04d
2015-11-12 09:00:00+01:00,Valencia,285.15,285.15,285.15,1026,93,2,300,0.0,0.0,0.0,90,804,clouds,overcast clouds,04d
2015-11-12 10:00:00+01:00,Valencia,286.15,286.15,286.15,1027,87,1,330,0.0,0.0,0.0,90,804,clouds,overcast clouds,04d
2015-11-12 11:00:00+01:00,Valencia,287.65,287.65,287.65,1027,84,2,325,0.0,0.0,0.0,90,804,clouds,overcast clouds,04
2015-11-12 12:00:00+01:00,Valencia,289.15,289.15,289.15,1027,82,2,320,0.0,0.0,0.0,90,804,clouds,overcast clouds,04d
2015-11-12 13:00:00+01:00,Valencia,290.15,290.15,290.15,1026,75,1,160,0.0,0.0,0.0,90,804,clouds,overcast clouds,04
2015-11-12 14:00:00+01:00,Valencia,291.15,291.15,291.15,1026,68,0,0,0.0,0.0,0.0,90,804,clouds,overcast clouds,04d
2015-11-12 15:00:00+01:00,Valencia,291.6345,291.6345,291.6345,1024,66,1,56,0.0,0.0,0.0,45,802,clouds,scattered clouds,03
2015-11-12 16:00:00+01:00,Valencia,293.15,293.15,293.15,1025,64,2,104,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2015-11-12 17:00:00+01:00,Valencia,291.1345,291.1345,291.1345,1024,71,1,56,0.0,0.0,0.0,10,800,clear,sky is clear,02
2015-11-12 18:00:00+01:00,Valencia,290.15,290.15,290.15,1025,77,1,0,0.0,0.0,0.0,20,801,clouds,few clouds,02n
2015-11-12 19:00:00+01:00,Valencia,288.15,288.15,288.15,1025,85,1,0,0.0,0.0,0.0,30,802,clouds,scattered clouds,03
2015-11-12 20:00:00+01:00,Valencia,286.15,286.15,286.15,1026,93,1,0,0.0,0.0,0.0,40,802,clouds,scattered clouds,03n
2015-11-12 21:00:00+01:00,Valencia,283.4425,283.4425,283.4425,1025,96,0,78,0.0,0.0,0.0,20,801,clouds,few clouds,02
2015-11-12 22:00:00+01:00,Valencia,288.15,288.15,288.15,1026,87,0,0,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2015-11-12 23:00:00+01:00,Valencia,284.9425,284.9425,284.9425,1026,88,0,78,0.0,0.0,0.0,37,802,clouds,scattered clouds,03
2015-11-13 00:00:00+01:00,Valencia,289.15,289.15,289.15,1027,77,0,0,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2015-11-13 01:00:00+01:00,Valencia,289.15,289.15,289.15,1027,79,0,0,0.0,0.0,0.0,75,803,clouds,broken clouds,04
2015-11-13 02:00:00+01:00,Valencia,289.15,289.15,289.15,1027,82,1,0,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2015-11-13 03:00:00+01:00,Valencia,283.7815,283.7815,283.7815,1026,89,1,137,0.0,0.0,0.0,37,802,clouds,scattered clouds,03
2015-11-13 04:00:00+01:00,Valencia,288.15,288.15,288.15,1027,82,0,0,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2015-11-13 05:00:00+01:00,Valencia,282.2815,282.2815,282.2815,1026,92,1,137,0.0,0.0,0.0,20,801,clouds,few clouds,02
2015-11-13 06:00:00+01:00,Valencia,286.15,286.15,286.15,1027,87,1,0,0.0,0.0,0.0,40,802,clouds,scattered clouds,03n
2015-11-13 07:00:00+01:00,Valencia,286.15,286.15,286.15,1028,87,1,135,0.0,0.0,0.0,57,803,clouds,broken clouds,04
2015-11-13 08:00:00+01:00,Valencia,286.15,286.15,286.15,1029,87,2,270,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2015-11-13 09:00:00+01:00,Valencia,285.699,285.699,285.699,1029,85,1,309,0.0,0.005,0.0,43,802,clouds,scattered clouds,03
2015-11-13 10:00:00+01:00,Valencia,288.15,288.15,288.15,1030,82,1,260,0.0,0.0,0.0,40,802,clouds,scattered clouds,03d
2015-11-13 11:00:00+01:00,Valencia,288.699,288.699,288.699,1029,73,1,174,0.0,0.005,0.0,43,802,clouds,scattered clouds,03
2015-11-13 12:00:00+01:00,Valencia,292.15,292.15,292.15,1030,63,1,0,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2015-11-13 13:00:00+01:00,Valencia,292.65,292.65,292.65,1030,61,1,54,0.0,0.0,0.0,75,803,clouds,broken clouds,04
2015-11-13 14:00:00+01:00,Valencia,293.15,293.15,293.15,1030,60,1,109,0.0,0.0,0.0,75,803,clouds,broken clouds,04d
2015-11-13 15:00:00+01:00,Valencia,292.65,292.65,292.65,1029,66,2,94,0.0,0.0,0.0,37,802,clouds,scattered clouds,03
2015-11-13 16:00:00+01:00,Valencia,292.15,292.15,292.15,1029,72,2,80,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2015-11-13 17:00:00+01:00,Valencia,291.15,291.15,291.15,1029,77,2,75,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-13 18:00:00+01:00,Valencia,290.15,290.15,290.15,1030,82,2,70,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-13 19:00:00+01:00,Valencia,289.65,289.65,289.65,1030,84,1,35,0.0,0.0,0.0,40,802,clouds,scattered clouds,03
2015-11-13 20:00:00+01:00,Valencia,289.15,289.15,289.15,1031,87,0,0,0.0,0.0,0.0,80,803,clouds,broken clouds,04n
2015-11-13 21:00:00+01:00,Valencia,288.65,288.65,288.65,1031,90,0,0,0.0,0.0,0.0,77,803,clouds,broken clouds,04
2015-11-13 22:00:00+01:00,Valencia,288.15,288.15,288.15,1032,93,0,0,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2015-11-13 23:00:00+01:00,Valencia,288.15,288.15,288.15,1032,93,0,0,0.0,0.0,0.0,75,803,clouds,broken clouds,04
2015-11-14 00:00:00+01:00,Valencia,288.15,288.15,288.15,1032,93,0,0,0.0,0.0,0.0,75,803,clouds,broken clouds,04n
2015-11-14 01:00:00+01:00,Valencia,287.15,287.15,287.15,1032,93,1,153,0.0,0.0,0.0,47,802,clouds,scattered clouds,03
2015-11-14 02:00:00+01:00,Valencia,286.15,286.15,286.15,1032,93,1,307,0.0,0.0,0.0,20,701,mist,mist,50n
2015-11-14 03:00:00+01:00,Valencia,285.65,285.65,285.65,1032,93,1,303,0.0,0.0,0.0,26,802,clouds,scattered clouds,03
2015-11-14 04:00:00+01:00,Valencia,285.15,285.15,285.15,1032,93,1,300,0.0,0.0,0.0,32,701,mist,mist,50n
2015-11-14 05:00:00+01:00,Valencia,285.15,285.15,285.15,1032,93,2,295,0.0,0.0,0.0,16,801,clouds,few clouds,02
2015-11-14 06:00:00+01:00,Valencia,285.15,285.15,285.15,1032,93,2,290,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-14 07:00:00+01:00,Valencia,284.15,284.15,284.15,1032,93,1,240,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-14 08:00:00+01:00,Valencia,284.65,284.65,284.65,1032,93,1,120,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-14 09:00:00+01:00,Valencia,285.15,285.15,285.15,1033,93,1,0,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2015-11-14 10:00:00+01:00,Valencia,286.15,286.15,286.15,1033,93,1,0,0.0,0.0,0.0,0,800,clear,sky is clear,01d
2015-11-14 11:00:00+01:00,Valencia,290.15,290.15,290.15,1033,72,0,0,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2015-11-14 12:00:00+01:00,Valencia,292.15,292.15,292.15,1033,63,0,0,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2015-11-14 13:00:00+01:00,Valencia,293.15,293.15,293.15,1032,59,0,0,0.0,0.0,0.0,20,801,clouds,few clouds,02
2015-11-14 14:00:00+01:00,Valencia,294.15,294.15,294.15,1031,56,0,0,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2015-11-14 15:00:00+01:00,Valencia,292.365,292.365,292.365,1030,59,1,76,0.0,0.027000000000000003,0.0,10,800,clear,sky is clear,02
2015-11-14 16:00:00+01:00,Valencia,294.15,294.15,294.15,1030,56,1,150,0.0,0.0,0.0,20,801,clouds,few clouds,02d
2015-11-14 17:00:00+01:00,Valencia,290.865,290.865,290.865,1029,67,2,151,0.0,0.027000000000000003,0.0,0,800,clear,sky is clear,01
2015-11-14 18:00:00+01:00,Valencia,291.15,291.15,291.15,1030,72,2,150,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-14 19:00:00+01:00,Valencia,289.65,289.65,289.65,1030,79,1,75,0.0,0.0,0.0,0,800,clear,sky is clear,01
2015-11-14 20:00:00+01:00,Valencia,288.15,288.15,288.15,1030,87,1,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
2015-11-14 21:00:00+01:00,Valencia,287.15,287.15,287.15,1030,93,1,0,0.0,0.0,0.0,0,800,clear,sky is clear,01n
